(Product_Usage[UserID] (1 month unique count)) DIVIDED BY (Product_Usage[UserID] (180 days unique count)),ARR,Annual_Revenue,CSAT[Customer_Review] (latest),CSAT[Net_Promoter_Score] (latest),City,Contract_Duration,Customers[ARR] (5 years avg),Customers[ARR] (latest),Customers[Contract_Duration] (5 years most frequent),Customers[Contract_Duration] (5 years unique count),Customers[Contract_Duration] (latest),Customers[Products_Purchased] (5 years count of business_essentials),Customers[Products_Purchased] (5 years count of enterprise),Customers[Products_Purchased] (5 years count of starter_pack),Customers[Products_Purchased] (5 years most frequent),Customers[Products_Purchased] (5 years unique count),Customers[Products_Purchased] (latest),Employee_Count,Industry,Latitude,Longitude,Prediction_Point (Year),Prediction_Point (days from Product_Usage[Activity_Timestamp]) (180 days avg),Product_Usage (1 month count),Product_Usage (180 days count),Product_Usage[Activity_Type] (1 month most frequent),Product_Usage[Activity_Type] (1 month unique count),Product_Usage[Activity_Type] (180 days most frequent),Product_Usage[Activity_Type] (180 days unique count),Product_Usage[UserID] (1 month unique count),Product_Usage[UserID] (180 days unique count),Products_Purchased,State,Zip_Code,"duration(Renewal_Date, Customer_Since_Date)"
0.410373798,0.0993966962,0.1549329682,-0.1883197193,0.0,0.0,0.3124496907,0.3710345804,-0.1913546538,0.0,0.0,0.0,0.0,0.0,0.0878555635,-0.3506796654,0.0,0.0,0.1061899672,0.0,0.0,0.0,0.2122140134,0.0,-1.4305771119,-0.6278640792,0.0,-1.6588281623,0.0,0.0,-1.7117773096,-0.6821911362,-0.2695580788,0.6961301692,0.1625873872,0.1788484992
0.0,0.0949939739,0.1528137392,0.0,0.0,0.0,-0.1847841856,0.4008026262,-0.2109838804,0.0,0.0,0.0,0.0,0.0,0.0878555635,-0.2167290844,0.0,-0.3227566732,0.1068176022,-0.4423465632,0.0,0.0,0.2122140134,-0.1681734393,-0.5633134886,-0.0879131009,0.1900270103,-1.1574283449,0.0,0.0,-0.7003061423,-0.9113702098,0.2793533715,0.0,-0.1159510147,0.0
-0.2199684088,0.0,0.1528137392,0.0,0.0,0.0,0.3124496907,0.3869941844,-0.1820028466,0.0,0.0,0.0,0.0,0.0,-0.1267819655,-0.2167290844,-0.1660999759,-0.189823829,0.1068176022,-0.4423465632,0.0,0.0,0.3092489935,0.0,0.1955421354,0.0,0.1013430073,0.0,-0.3317158374,0.0,0.3111651368,-0.9113702098,0.2793533715,0.0,-0.1159510147,-0.1024812995
0.0909866853,0.0,-0.2125656337,0.0,0.3380430986,0.0,-0.1847841856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,-0.1018911038,0.5054870232,0.0,0.0,0.3108704277,0.0,-0.1296817234,-0.4739838347,0.3437597026,-0.1546287628,0.0,0.0,-0.4980118705,-0.4238688931,0.2793533715,-0.2009473817,0.0,0.1746440432
0.2216450766,0.0,0.0915676389,0.0837262946,0.3380430986,0.0,0.3124496907,0.0,0.0,0.0,-0.081114285,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0,0.0,0.0,0.0,0.3108704277,0.0,-1.5389850261,-1.3459721651,0.1900270103,-0.9067284362,0.0,0.0,-0.4980118705,-0.0801002464,0.2793533715,-0.3346610606,0.0,0.3236792512
-0.3375424861,0.1279722378,0.1285785977,0.0,-0.3632936743,0.0,0.3071222903,0.4664155939,-0.2375983253,0.0,0.0,0.0,0.0,0.0,-0.5560570236,-0.1317458718,0.0,-0.189823829,0.0,0.0,0.0,0.0,0.3340234655,0.0,0.5207659942,0.233059157,-0.6166592054,0.8481708544,0.0,0.0,0.7157536325,0.3782579613,0.2793533715,-0.3346610606,0.0,-0.2439469189
0.4275309413,0.0921592531,-0.151312325,0.0,0.3411677462,0.0,0.3124496907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0,0.3099155971,0.0,0.5054870232,0.0,0.0,0.2138354477,0.0,-1.6473930642,-0.8432965328,0.1900270103,-1.1574283449,0.232905648,0.0,-1.104894622,-0.1946897953,-0.2695580788,-0.0990157718,0.0,0.3272438675
0.0843877971,0.0,-0.151312325,0.0837262946,-0.1785435539,0.0,0.3124496907,0.3414083351,-0.1764752604,0.0,0.0,0.0,0.0,0.0,0.0878555635,-0.3506796654,0.0,0.0,0.0,0.5054870232,0.0,0.0,0.3108704277,0.0,-0.4549055744,-0.4021730401,0.3437597026,-0.4053286539,0.0,0.0,-0.2957176307,-0.1946897953,0.2793533715,-0.0990157718,0.0,0.1746440432
0.5991025678,0.0,0.0,0.0837262946,0.3411677462,0.0,0.3124496907,0.0,0.0,0.0,-0.081114285,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0,-0.4423465632,0.0,0.0,0.2138354477,0.0,-1.9726168068,-0.9253659825,0.0,-1.4081283239,-0.3317158374,0.0,-1.3071888938,-0.0801002464,-0.2695580788,0.0,-0.10572227,0.3272438675
0.1272806795,0.105284049,0.0,0.0,-0.269479955,0.0756746125,0.3124496907,0.0777330928,0.0,0.0,0.0,0.0,0.0,-0.0785406228,0.0878555635,-0.3506796654,0.0,0.0,0.0,-0.4423465632,0.0,0.0,0.3108704277,0.0,-0.238089653,-0.3508795904,0.2718384091,-0.1546287628,-0.3317158374,0.0,-0.2957176307,-0.0801002464,0.0,0.0,-0.1071618913,0.1746440432
-0.1267772496,0.0,0.079396772,0.1882161306,-0.3632936743,0.0884702444,-0.1773092433,-0.0796799049,0.0,0.0,0.0,0.0,0.0,-0.0785406228,0.0878555635,-0.3506796654,0.0,0.0,0.0,0.3505589349,0.0,0.0,0.3108704277,0.0,0.1955421354,0.0,-0.5048251651,0.0960711283,0.0694339025,0.0,0.108870881,-0.4238688931,0.0,0.2487060806,0.0,0.0799757155
-0.1594137348,0.0,0.0938964858,0.0,0.0961958177,0.0902046715,0.3124496907,0.3278961489,-0.1797618727,0.0,0.0,0.0,0.0,-0.3679992199,0.0878555635,-0.3506796654,0.0,0.0,0.0,0.5054870232,0.0,0.0,0.3108704277,0.0,0.3039500883,0.0,0.1900270103,0.3467710194,-0.3317158374,0.0,0.3111651368,-0.1946897953,0.2793533715,0.6237362789,0.0,0.0
-0.2261360273,0.0,0.1743844693,0.0837262946,-0.3642408352,0.0899996321,-0.1847841856,0.1075673572,0.0,0.0,0.0,0.0,0.0,0.0,0.0878555635,-0.3506796654,0.0,0.0,0.1270153529,0.3505589349,0.0,0.0,0.3108704277,0.1525564645,0.412358018,0.1377779861,0.1013430073,0.5974709106,0.0,0.0,0.5134593926,0.0,0.0,-0.0930353564,-0.0988684729,0.0
0.5316993977,0.0,0.1799281678,0.0,0.3356572786,0.0,0.3124496907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445951647,0.0,0.3099155971,0.1283840868,0.0915395986,0.0,0.0,0.3108704277,0.0,-3.8155519677,-1.6537326539,-0.5048251651,-1.6588281623,-0.3317158374,0.0,-1.9140715814,-0.5384584299,0.2793533715,-0.0930353564,-0.0898034063,0.3272438675
-0.3309853251,0.0,0.0,-0.1918482237,-0.2663553073,0.0,0.3124496907,0.0,0.0,-0.1468688845,0.0,0.0,0.0,0.0,0.0,-0.2167290844,0.0,-0.3227566732,0.0,-0.3544324864,0.0,0.0,0.2196392123,0.3445280704,0.5207659942,0.2916582697,-0.6166592054,0.8481708544,-0.3317158374,0.0,0.7157536325,0.7162228556,-0.2695580788,0.0,0.1719336127,-0.2502227094
0.1701735862,0.1271650298,0.0,0.0837262946,0.3380430986,0.0,-0.1847841856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0,0.0,0.0,0.0,0.2138354477,0.0,-0.3464976292,-0.2482927434,0.0,-0.9067284362,0.1573870858,0.0,-0.4980118705,-0.1946897953,0.2793533715,0.5834943557,0.1389797922,0.1750342801
0.0,0.0,0.1455348985,0.0837262946,0.3356572786,0.0715631201,-0.6655995627,0.0,0.0,0.0,-0.081114285,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0975083791,0.0,0.0,0.0,0.2138354477,0.0,-0.1296817234,-0.1969993112,-0.5048251651,0.0960711283,0.0,0.0,-0.0934233749,-0.4238688931,0.0,-0.2217484644,0.0,0.0832907326
0.2452361546,0.0,0.0,0.0837262946,0.3411677462,0.0,-0.1847841856,0.0,0.0,0.0,-0.081114285,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0,-0.4423465632,0.0,0.0,0.3108704277,0.0,-0.5633134886,-0.2175166911,0.0,-0.6560285978,-0.2500494343,0.0,-0.2957176307,0.1490788514,-0.2695580788,-0.0990157718,0.0,0.1746440432
0.3894039723,0.0,-0.2355698424,0.0,0.3356572786,0.0,-0.1847841856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,-0.1169829397,-0.3387329578,0.0,0.0,0.2138354477,0.0,-0.4549055744,-0.1969993112,0.1900270103,-0.6560285978,-0.3317158374,0.0,-0.7003061423,0.0,0.2793533715,-0.4124698009,0.0,0.1746440432
-0.2261360273,0.0,-0.2355698424,-0.1269368316,-0.3611161875,0.0952082069,0.3050020043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1267819655,-0.1317458718,0.0,-0.189823829,-0.1169829397,-0.3387329578,0.0,0.0,0.3108704277,0.1259255819,0.412358018,0.0,0.2718384091,0.5974709106,0.1573870858,0.0,0.5134593926,0.0,-0.2695580788,-0.4124698009,0.0,0.0
0.0,0.1049884513,0.1095589419,0.0,-0.3656794943,0.0,0.3053711164,0.0,0.0,0.0,0.0868677401,0.0,-0.3348267648,0.0,0.0878555635,-0.2167290844,0.0,-0.3227566732,0.0,0.0,0.0,0.0,0.2369884855,-0.1152033224,0.0871341825,0.1509896768,0.0,0.0960711283,0.1573870858,0.0,0.108870881,0.0,0.2793533715,-0.0930353564,-0.0909178683,-0.3444027585
0.2230911845,0.0,0.0,0.0837262946,-0.4693490181,-0.3597758249,0.3071222903,0.0,0.0,0.0,0.0,0.0,-0.0738238195,0.0,0.0878555635,-0.2167290844,0.0,-0.3227566732,0.0,-0.3544324864,0.0,0.0,0.2427922501,0.0,0.0871341825,0.0,-0.0786900643,0.0960711283,0.0,0.0,0.108870881,0.4870437335,0.287940922,0.2996968034,0.0787878905,0.1746440432
-0.3309853251,0.0,0.0,-0.1615740554,-0.1771048947,0.0,-0.6655995627,0.0971407807,-0.1256831569,0.0,0.0,0.0,0.0,0.0,-0.1267819655,-0.3506796654,0.0,0.0,0.0,-0.3544324864,0.0,0.0,0.3166741923,0.0,0.5207659942,0.2813995798,-0.6166592054,0.8481708544,0.0,0.1076100315,0.7157536325,0.7162228556,0.2793533715,0.2309617973,0.0,-0.6997150755
-0.1802685274,-0.0953927862,0.0,0.0,-0.1809293739,0.0,0.3053711164,-0.5466043295,0.2316147708,0.0,0.1708587527,0.0,-0.2043252816,0.0,0.0,-0.2167290844,0.0,0.0,0.0,0.0,0.3032047838,0.0,0.3340234655,0.0,0.412358018,0.2433178469,0.1900270103,0.5974709106,0.0,0.0,0.5134593926,0.3782579613,0.2793533715,-0.5971320648,0.0,-0.5266101743
0.0,-0.0934448527,0.0,0.0,-0.2677939665,0.0920918302,0.3050020043,-0.1496709947,0.0,-0.1468688845,0.0,0.1117089603,0.0,0.0,-0.1267819655,-0.1317458718,0.0,-0.189823829,0.0,-0.4423465632,0.0,0.089166941,0.3108704277,0.0,0.1955421354,0.1070019294,-0.5048251651,0.0960711283,0.0,0.0,0.108870881,0.0,-0.2695580788,0.0,0.1723538622,0.0
0.1220984611,-0.1867509446,0.0,-0.204859865,0.0,0.0,-0.6581246203,-0.679243943,0.6847882504,0.0,0.0,0.0,0.0,-0.2232699037,0.0,-0.3506796654,0.0,0.0,0.0,0.0,0.0,0.0,0.3166741923,-0.3929188331,0.3039500883,0.2813995798,0.0,0.3467710194,0.1573870858,0.130811463,0.3111651368,0.6016332703,-0.2695580788,-0.5204593407,0.0,-0.6179634993
0.3417451764,0.0,0.0,0.0837262946,0.3380430986,0.0,0.3124496907,0.0,0.0,0.0,-0.081114285,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0,0.0915395986,0.0,0.0,0.2138354477,0.0,-0.9969453312,-0.7714857381,0.1674716117,-0.6560285978,0.232905648,0.0,-0.9026003502,-0.1946897953,0.0,0.0,-0.1097371379,0.3272438675
0.0843877971,0.0,0.0,-0.2312053415,0.0,0.0756746125,0.3124496907,0.0,0.0,0.0,0.0,0.0,-0.0738238195,0.0,0.0878555635,-0.2167290844,0.0,-0.3227566732,0.0,0.0915395986,0.0,0.0,0.3108704277,0.0,-0.5633134886,-0.443207765,0.1115283225,-0.4053286539,0.1573870858,0.0,-0.2957176307,-0.1946897953,-0.2695580788,0.0,-0.1111767592,0.1746440432
-0.3375424861,0.1248011832,-0.3017956295,0.0,-0.3656794943,0.0,-0.1794372888,0.4719128932,-0.238209836,0.0,0.0,0.0,0.0,0.0,-0.5560570236,-0.1317458718,0.0,-0.189823829,-0.1069908869,0.0,0.0,0.0,0.3340234655,0.0,0.5207659942,0.2125417859,-0.6166592054,0.8481708544,0.0,0.0,0.7157536325,0.0,0.0,0.259541302,-0.1430127754,-0.6179634993
0.1635746979,-0.1313782024,0.1715325702,0.0,0.0961958177,0.0,-0.1773092433,-0.2286903795,0.1187851123,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167290844,0.0,-0.3227566732,0.1197168091,0.0,0.0,0.0,0.2138354477,0.0,-0.3464976292,-0.0981717734,0.1900270103,-0.4053286539,-0.2500494343,0.0,-0.7003061423,-0.4238688931,0.0,0.259541302,-0.1473281946,0.0
0.0,-0.2219689368,-0.256489589,0.0,-0.4864994988,0.0,-0.6584950833,-0.9286803771,0.2555448672,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167290844,-0.1660999759,-0.3227566732,0.0,-0.3387329578,0.0,0.0,0.2427922501,0.0,0.412358018,0.2740938993,0.3437597026,0.5974709106,0.0,0.0,0.5134593926,0.6016332703,0.287940922,0.2903088877,0.0,-0.3444027585
-0.1555784318,-0.2654315093,-0.256489589,0.0,0.0,0.0,0.3053711164,-0.9277620039,0.4360615958,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167290844,-0.1660999759,-0.189823829,0.0,-0.3387329578,0.0,0.0,0.3398272301,0.0,0.412358018,0.2433178469,0.0,0.5974709106,0.0,0.0,0.5134593926,0.4870437335,-0.2695580788,0.2903088877,-0.1384635245,-0.4355064664
0.0,-0.1141273307,0.0,0.0,0.0,0.0756746125,0.3124496907,0.0,0.0,0.0,0.0,0.0,-0.0738238195,0.066188658,0.0878555635,-0.2167290844,0.0,-0.3227566732,0.0,-0.3387329578,0.0,0.0,0.3108704277,0.0,-0.238089653,-0.2893274857,0.1900270103,-0.4053286539,0.0,0.0,-0.0934233749,-0.0801002464,0.2793533715,0.6961301692,0.1626330831,0.1788484992
0.3894039723,0.0,-0.1210889754,0.0,0.3411677462,0.0,0.3124496907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,-0.0913889733,-0.3544324864,0.0,0.089166941,0.3108704277,0.0,-0.8885373551,-0.8843312228,0.1013430073,-0.9067284362,0.0,0.0,-0.7003061423,0.0,-0.2695580788,0.1116332122,0.0,0.3236792512
-0.2326931883,-0.2114183216,0.0,0.0,-0.4796908277,0.0,0.3053711164,-0.3868637903,0.0,0.0,0.1708587527,0.1117089603,-0.2043252816,0.0,0.0,-0.2167290844,0.0,-0.3227566732,0.0,-0.3387329578,0.0,0.0,0.2369884855,0.108632389,0.412358018,0.1817657335,0.0,0.5974709106,0.0,0.0,0.5134593926,0.0,0.287940922,0.3665228413,0.0,-0.6179634993
0.0995264565,-0.1416208993,0.0,0.0,0.3380430986,0.0,-0.6655995627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0,-0.3544324864,0.0,0.089166941,0.3092489935,0.0,-0.4549055744,-0.2585514159,0.0,-0.4053286539,0.216771867,0.0,-0.9026003502,-0.9113702098,0.2793533715,0.5834943557,0.1386071277,0.0
-0.3309853251,0.0,0.0,0.0,-0.1771048947,0.0,-0.1847841856,0.3726526494,-0.1691815015,0.0,0.0,0.0,-0.2043252816,0.0,-0.1267819655,-0.2167290844,0.0,-0.3227566732,0.0,0.5054870232,0.0,0.0,0.3166741923,0.1639360269,0.5207659942,0.2813995798,-0.6166592054,0.8481708544,0.0,0.0,0.7157536325,0.6016332703,0.0,0.2487060806,0.0,-0.2439469189
0.1635746979,0.0,0.0,0.0837262946,0.3380430986,0.0715631201,-0.1847841856,0.0,0.0,0.0,-0.081114285,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0,0.5054870232,0.0,0.089166941,0.3108704277,0.0,-0.8885373551,-0.5252772495,0.0,-1.4081283239,0.0,0.0,-0.7003061423,-0.4238688931,0.0,0.0,0.1348102238,0.1788484992
0.0,0.0,0.1779747808,0.0,-0.5089610463,0.0,-0.1773092433,-0.1441374432,0.3463251314,0.0,0.0,0.0,0.0,0.0,-0.1267819655,-0.3506796654,0.0,-0.189823829,0.0,0.4842724382,0.0,0.0,0.2196392123,-0.1915739518,0.412358018,0.2813995798,0.1900270103,0.5974709106,0.0,0.0,0.5134593926,0.7162228556,-0.2865567234,-0.3511084374,0.0,-0.5175076597
0.1275146867,0.0,0.0,0.0,-0.4864994988,0.0,-0.6602526659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3414194945,-0.1317458718,0.0,-0.3227566732,0.0,-0.3544324864,0.0,0.0,0.3398272301,-0.1015873247,0.3039500883,0.2740938993,0.3437597026,0.3467710194,-0.3317158374,0.1027253443,0.3111651368,0.6016332703,0.287940922,0.2309617973,0.0,-0.5172580426
0.0,-0.1525135497,0.0,-0.207384469,-0.3625548467,0.0,-0.1776797063,-0.2005036782,0.0,0.0,0.0,0.0,0.0,-0.3679992199,0.0,-0.3506796654,0.0,0.0,0.0,0.4842724382,0.0,0.0,0.2427922501,1.3432223879,0.5207659942,0.3151286416,-0.6166592054,0.8481708544,0.0,0.1955310579,0.7157536325,1.0599914659,-0.2695580788,0.0,-0.1000023116,-0.7090672072
0.1275146867,-0.1630764799,0.0,0.0,0.188570867,0.0,0.3053711164,-0.3034898071,0.3006264773,0.0,0.1708587527,0.0,0.0,-0.5127284653,0.0,-0.3506796654,0.0,0.0,0.0,0.4842724382,0.0,0.0,0.3398272301,-0.1774699623,0.3039500883,0.2740938993,0.0,0.3467710194,0.1573870858,0.1027253443,0.3111651368,0.6016332703,0.0,0.0,0.0,-0.8001709151
0.0,-0.0886896904,0.0,0.0837262946,0.3356572786,0.0,-0.1847841856,0.0,0.0,0.0,-0.081114285,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,0.0,-0.4423465632,0.0,0.089166941,0.3108704277,0.0,-0.238089653,-0.2380340535,0.0,-0.1546287628,0.0,0.0,-0.0934233749,-0.3092793563,0.2793533715,0.3665228413,0.0,0.1746440432
0.0,0.0,0.1093215473,0.0,-0.0847298345,0.0870882947,0.3124496907,0.0952498879,-0.0920557665,0.0,0.0,0.0,0.0,0.0,0.0878555635,-0.2167290844,-0.0820351686,-0.3227566732,0.0,-0.3387329578,0.0,0.0,0.3108704277,0.1371032146,0.0,0.0,0.0,-0.1546287628,0.232905648,0.0,-0.2957176307,-0.4238688931,0.2793533715,0.0,0.1872391288,0.0839305722
0.0,0.0,0.0,-0.1904726292,-0.3625548467,0.0770565622,-0.6581246203,-0.0670628123,0.0,0.0,0.0,0.0,-0.0738238195,0.066188658,0.0878555635,-0.2167290844,0.0,-0.3227566732,0.0,0.3505589349,0.0,0.0,0.2138354477,0.0,0.0,-0.2072580011,-0.5048251651,-0.4053286539,0.216771867,0.0,-0.0934233749,-0.4238688931,-0.2695580788,-0.2217484644,0.0,0.0
-0.3309853251,-0.1092186767,0.0,-0.200100029,-0.1763660671,0.0,0.3050020043,-0.1057668128,0.0,0.0,0.0,0.1117089603,0.0,0.0,0.0,-0.2167290844,0.0,0.0,0.0,0.3505589349,0.0,0.0,0.3108704277,0.0959067865,0.5207659942,0.2198474663,-0.6166592054,0.8481708544,0.0,0.0,0.7157536325,0.2636684003,-0.2695580788,-0.2217484644,0.0,-0.0989166832
0.1587354906,0.0,0.0,0.0,-0.3632936743,0.0,0.3050020043,-0.3567053801,0.177332834,0.0,0.0,0.0,0.0,0.0,-0.1267819655,-0.1317458718,0.0,-0.189823829,0.0,-0.4423465632,0.0,0.0,0.3092489935,0.0,-0.6717214647,-0.5150185596,-0.5048251651,-0.9067284362,-0.3317158374,0.0,-0.9026003502,-0.6821911362,0.2793533715,0.1116332122,0.0,0.1710794269
0.1701735862,0.1084664779,0.0,0.0837262946,-0.2709186141,0.0829768024,-0.1847841856,0.421902258,-0.2186508162,0.0,0.0,0.0,0.0,0.0,-0.1267819655,-0.1317458718,0.0,-0.189823829,-0.0943922063,0.0,0.0,0.0,0.2138354477,0.0,-0.7801294409,0.0,0.0,-1.4081283239,0.0,0.0,-0.4980118705,-0.1946897953,0.2793533715,-0.0990157718,0.0,0.0832907326
0.4942532459,0.0,0.0,0.0,0.3380430986,0.0,0.3124496907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878555635,0.4445951647,0.0860944462,0.3099155971,-0.0915668381,0.4842724382,0.0,0.0,0.3108704277,0.0,-1.2137611596,-0.8227791529,0.1900270103,-1.1574283449,0.232905648,0.0,-0.9026003502,0.0,0.2793533715,0.153201184,-0.1683957649,0.3236792512
-0.1659708959,0.0,0.0,0.0,-0.1809293739,-0.3382252811,0.3071222903,0.0,0.0,0.0,0.0,0.0,-0.2043252816,0.0,-0.3414194945,-0.2167290844,-0.1660999759,-0.3227566732,0.0,-0.3387329578,0.0,0.0,0.3340234655,0.0,0.3039500883,0.0,0.1674716117,0.3467710194,-0.3317158374,0.0,0.3111651368,-0.1946897953,0.2793533715,0.259541302,0.0,-0.1619457256
